student_id,Hours_Studied_6m,Attendance_6m,Parental_Involvement_6m,Access_to_Resources_6m,Extracurricular_Activities_6m,Sleep_Hours_6m,Previous_Scores_6m,Motivation_Level_6m,Internet_Access_6m,Tutoring_Sessions_6m,Family_Income_6m,Teacher_Quality_6m,School_Type_6m,Peer_Influence_6m,Physical_Activity_6m,Learning_Disabilities_6m,Parental_Education_Level_6m,Distance_from_Home_6m,Gender_6m,Exam_Score_6m,dropout_6m,intervention_type,intervention_hours,intervention_attendance,actual_dropout_6m
1243,15,89,Medium,Medium,0,6,56,Low,1,2,Medium,Medium,Public,Positive,4,0,College,Near,Male,67,1,,0,0.0,
1244,10,81,Medium,High,0,8,63,Medium,1,1,Low,Low,Public,Neutral,2,0,High School,Near,Male,64,1,,0,0.0,
1245,14,62,Low,Medium,0,8,87,Medium,1,1,Medium,Medium,Public,Positive,1,0,High School,Moderate,Male,60,1,,0,0.0,
1246,16,79,Medium,Medium,0,8,82,Low,1,2,Low,Medium,Private,Neutral,3,1,Postgraduate,Moderate,Female,64,1,,0,0.0,
1247,4,91,Medium,Medium,0,4,86,Low,1,3,Low,Medium,Private,Neutral,4,1,College,Moderate,Male,64,1,,0,0.0,
1248,17,67,Low,Low,1,7,62,Medium,1,0,Low,Medium,Public,Positive,4,0,High School,Moderate,Female,60,1,,0,0.0,
1249,18,64,Medium,Medium,1,6,51,Medium,1,2,Low,Medium,Public,Positive,1,0,High School,Near,Female,62,1,,0,0.0,
1250,13,100,Low,Low,1,4,54,Low,1,3,Low,Low,Public,Positive,2,0,High School,Near,Female,65,1,,0,0.0,
1251,20,76,Medium,Medium,0,9,64,Low,1,2,Low,Medium,Public,Negative,2,0,College,Moderate,Male,64,1,,0,0.0,
1252,17,64,Medium,Medium,1,6,60,Medium,1,1,Medium,Medium,Private,Positive,2,1,High School,Near,Male,61,1,,0,0.0,
1253,12,71,Medium,Medium,0,8,54,Medium,1,0,Low,Low,Public,Positive,5,0,College,Near,Male,61,1,,0,0.0,
1254,22,75,Medium,High,0,6,54,Low,1,4,Low,High,Public,Positive,4,0,High School,Near,Male,68,1,,0,0.0,
1255,5,96,Medium,Low,1,8,72,Low,1,3,Medium,Medium,Public,Negative,5,0,High School,Near,Male,65,1,,0,0.0,
1256,23,71,Medium,Medium,1,6,63,Low,1,1,Low,High,Public,Positive,5,0,High School,Moderate,Male,66,1,,0,0.0,
1257,24,76,High,Medium,0,10,55,Low,1,2,Low,Medium,Public,Positive,4,0,High School,Near,Male,67,1,,0,0.0,
1258,10,88,Low,Medium,0,9,60,Medium,1,1,Low,Medium,Public,Positive,3,0,High School,Moderate,Female,63,1,,0,0.0,
1259,7,73,Medium,Medium,1,7,75,Medium,1,1,High,High,Private,Positive,3,0,College,Near,Male,64,1,,0,0.0,
1260,14,93,Medium,Low,1,5,75,Low,1,0,Medium,High,Public,Negative,3,0,High School,Moderate,Male,65,1,,0,0.0,
1261,18,65,Medium,Medium,1,6,53,Medium,1,1,Medium,Medium,Private,Positive,3,1,Postgraduate,Near,Male,63,1,,0,0.0,
1262,16,61,Medium,Low,0,4,86,Medium,1,3,Medium,High,Public,Positive,4,0,High School,Near,Female,63,1,,0,0.0,
1263,23,64,High,Medium,1,6,60,Low,1,2,Medium,Medium,Public,Negative,3,0,College,Near,Female,65,1,,0,0.0,
1264,8,68,High,Medium,1,7,96,Medium,1,2,Low,High,Public,Positive,3,0,Postgraduate,Near,Female,65,1,,0,0.0,
1265,15,65,Medium,Low,1,8,51,Medium,1,1,High,Medium,Public,Positive,3,0,High School,Moderate,Female,61,1,,0,0.0,
1266,20,68,Low,Medium,1,6,80,Low,1,4,Low,Medium,Private,Neutral,4,0,College,Near,Female,65,1,,0,0.0,
1267,27,60,High,High,0,6,53,Low,1,3,Low,Low,Private,Positive,2,0,High School,Moderate,Female,65,1,,0,0.0,
1268,17,79,Low,Low,1,10,88,Low,1,3,Medium,High,Private,Neutral,3,0,High School,Moderate,Female,65,1,,0,0.0,
1269,12,65,Low,Medium,0,7,65,Medium,1,2,Medium,Medium,Public,Neutral,2,0,High School,Near,Male,60,1,,0,0.0,
1270,12,64,High,High,1,9,81,Medium,0,1,High,High,Public,Neutral,3,0,High School,Moderate,Male,63,1,,0,0.0,
1271,17,74,Low,Medium,0,9,50,Medium,1,0,Low,High,Public,Negative,2,0,High School,Far,Female,60,1,,0,0.0,
1272,17,81,Low,Medium,1,8,78,Low,1,1,Low,High,Private,Positive,4,0,College,Moderate,Male,66,1,,0,0.0,
1273,17,62,Medium,Medium,1,7,78,Medium,1,0,Medium,High,Public,Negative,3,0,High School,Near,Male,62,1,,0,0.0,
1274,8,65,Medium,Medium,0,7,83,Low,1,3,Medium,Medium,Public,Negative,4,0,High School,Near,Female,60,1,,0,0.0,
1275,19,77,Medium,Low,0,9,57,Low,1,4,Medium,Medium,Public,Neutral,3,1,High School,Near,Female,64,1,,0,0.0,
1276,8,64,Medium,Medium,1,7,66,Medium,1,1,Low,Medium,Private,Positive,3,0,College,Near,Male,60,1,,0,0.0,
1277,19,81,Medium,Low,1,10,56,Low,1,1,Medium,High,Public,Positive,3,0,High School,Near,Male,65,1,,0,0.0,
1278,25,68,Low,Medium,0,6,62,Low,1,1,Low,High,Private,Negative,4,0,College,Moderate,Female,63,1,,0,0.0,
1279,20,63,Low,Low,0,9,53,Low,1,1,Medium,Medium,Public,Positive,4,0,High School,Near,Male,60,1,,0,0.0,
1280,11,61,Medium,Medium,1,5,61,Medium,1,3,Medium,High,Public,Neutral,0,1,Postgraduate,Near,Male,60,1,,0,0.0,
1281,12,82,High,Low,0,6,65,Low,1,3,Medium,Medium,Private,Negative,3,0,High School,Near,Female,64,1,,0,0.0,
1282,15,75,Medium,High,0,6,83,Low,1,1,High,Medium,Private,Negative,2,0,High School,Near,Female,65,1,,0,0.0,
1283,22,66,Medium,Medium,1,6,97,Low,1,0,High,Low,Public,Neutral,3,0,High School,Moderate,Female,64,1,,0,0.0,
1284,12,72,Medium,Medium,0,7,67,Low,1,0,Low,Medium,Public,Positive,2,0,High School,Near,Female,61,1,,0,0.0,
1285,16,73,High,High,1,7,65,Low,1,1,Medium,Medium,Private,Positive,4,0,College,Moderate,Male,66,1,,0,0.0,
1286,4,60,Medium,Medium,1,7,55,Medium,1,2,Low,Medium,Private,Neutral,2,0,Postgraduate,Near,Male,58,1,,0,0.0,
1287,21,76,Medium,Medium,1,6,65,Low,1,2,Low,High,Public,Negative,2,0,High School,Near,Female,65,1,,0,0.0,
1288,12,80,Medium,High,1,6,61,Medium,1,0,High,High,Private,Neutral,2,0,High School,Near,Male,65,1,,0,0.0,
1289,9,78,High,Medium,0,9,57,Low,1,1,Low,High,Public,Positive,5,0,High School,Moderate,Female,63,1,,0,0.0,
1290,12,92,Low,Medium,0,6,71,Low,1,0,Medium,High,Private,Negative,4,0,High School,Near,Male,64,1,,0,0.0,
1291,15,77,High,Medium,1,5,65,Low,0,2,Low,Medium,Public,Positive,4,1,Postgraduate,Near,Male,65,1,,0,0.0,
1292,6,67,Medium,Low,1,6,99,Low,1,0,Medium,Medium,Private,Neutral,2,0,College,Near,Male,60,1,,0,0.0,
1293,18,69,Low,Low,1,10,89,Low,1,2,Low,High,Public,Neutral,1,1,High School,Moderate,Male,61,1,,0,0.0,
1294,13,69,Medium,Low,0,8,70,Medium,1,1,High,High,Private,Neutral,3,0,High School,Moderate,Male,61,1,,0,0.0,
1295,16,83,Low,Medium,0,5,63,Low,1,2,High,Medium,Private,Positive,3,1,High School,Moderate,Female,64,1,,0,0.0,
1296,13,75,High,High,1,5,51,Medium,1,3,Medium,Medium,Private,Negative,3,0,High School,Near,Female,65,1,,0,0.0,
1297,24,68,Medium,Low,1,7,70,Low,1,1,Low,Low,Public,Neutral,3,0,College,Near,Male,64,1,,0,0.0,
1298,8,77,Medium,Low,1,7,90,Low,1,1,Medium,Medium,Public,Neutral,0,0,High School,Moderate,Male,61,1,,0,0.0,
1299,19,61,Medium,Medium,0,7,51,Low,1,1,Low,High,Public,Neutral,1,0,High School,Near,Female,60,1,,0,0.0,
1300,15,68,High,Medium,0,8,70,Medium,1,3,Medium,High,Public,Negative,3,0,High School,Near,Female,64,1,,0,0.0,
1301,14,77,Medium,Medium,1,4,81,Low,1,3,Medium,Medium,Private,Neutral,3,0,College,Near,Female,66,1,,0,0.0,
1302,27,63,Medium,Medium,1,8,55,Low,1,1,Medium,Medium,Private,Neutral,3,0,Postgraduate,Near,Female,65,1,,0,0.0,
1303,13,79,High,Medium,0,9,53,Medium,0,1,Medium,Medium,Private,Positive,2,0,College,Moderate,Male,63,1,,0,0.0,
1304,26,63,Medium,High,0,8,63,Low,1,1,High,High,Public,Neutral,3,0,Postgraduate,Near,Male,67,1,,0,0.0,
1305,18,63,Medium,Medium,1,7,66,Low,1,2,Medium,Medium,Private,Negative,2,0,College,Near,Female,62,1,,0,0.0,
1306,13,60,Medium,Medium,1,6,66,Medium,1,1,Medium,High,Public,Positive,5,1,College,Moderate,Male,61,1,,0,0.0,
1307,4,61,Low,High,1,6,63,Medium,1,4,Medium,Medium,Public,Neutral,3,0,High School,Moderate,Male,59,1,,0,0.0,
1308,17,65,Medium,Medium,0,6,61,Medium,1,5,Low,Medium,Public,Positive,4,0,High School,Near,Female,64,1,,0,0.0,
1309,4,80,Low,Medium,1,8,51,Medium,1,4,Medium,High,Public,Negative,5,0,High School,Near,Male,62,1,,0,0.0,
1310,20,63,Medium,Medium,1,4,86,Low,1,0,High,Medium,Public,Neutral,3,0,College,Near,Male,64,1,,0,0.0,
1311,19,62,Medium,Medium,1,8,86,Low,1,1,High,Medium,Public,Positive,3,0,College,Near,Male,65,1,,0,0.0,
1312,18,83,Medium,High,0,4,65,Low,1,3,Low,Medium,Public,Positive,4,0,College,Moderate,Male,68,1,,0,0.0,
1313,12,91,Medium,Low,1,8,81,Low,1,0,Low,Low,Public,Positive,4,0,High School,Moderate,Male,64,1,,0,0.0,
1314,16,77,Medium,Low,1,8,54,Medium,0,0,Medium,Medium,Public,Negative,3,0,Postgraduate,Near,Male,62,1,,0,0.0,
1315,22,76,Low,High,0,5,65,Low,1,0,Medium,High,Public,Neutral,3,0,High School,Far,Female,64,1,,0,0.0,
1316,9,90,High,High,1,7,79,Low,1,4,High,High,Public,Positive,4,0,High School,Near,Male,70,1,,0,0.0,
1317,9,87,Low,Medium,1,6,64,Medium,1,1,High,Medium,Public,Neutral,2,0,High School,Near,Female,64,1,,0,0.0,
1318,20,83,Medium,Low,0,6,51,Low,1,2,Medium,Medium,Public,Neutral,4,0,High School,Moderate,Female,65,1,,0,0.0,
